2211	at that time it issued a [E21] card [E22] [E11] deck [E12] in the hopes of paving the way to regime change and eventually large - scale war crimes proceedings	16	collection	member
2212	the paperback [E21] pamphlet [E22] was put inside a [E11] binder [E12] as shown below	8	destination	entity
2213	although the guards searched his car and opened a [E21] suitcase [E22] with [E11] tracts [E12] in it they did not notice the illegal materials	17	content	container
2214	john chaney is found home on the range herding [E21] cattle [E22] on his clarksburg [E11] farm [E12]	0	other	other
2215	the inhabitants send messages to each other by placing the [E21] message [E22] in a [E11] capsule [E12] and placing the capsule in a message tube	8	destination	entity
2216	new [E21] plans [E22] are outlined for another wind [E11] farm [E12] in north devon of no more than four turbines	0	other	other
2217	two [E21] universities [E22] entered in [E11] collaboration [E12] focusing on development of plant biotechnology	0	other	other
2218	using her tail the [E21] female [E22] digs a trough - shaped [E11] nest [E12] called a redd scandinavian word for nest in the gravel of the stream bed	3	product	producer
2219	the handle of the bow is made of wood and the [E21] strings [E22] of the [E11] bow [E12] are actually horsehair from horses tails	12	whole	component
2220	this [E21] recogniser [E22] works with a [E11] vocabulary [E12] of up to several hundred words	11	component	whole
2221	the inner [E21] strands [E22] of the [E11] mop [E12] are twisted very little while the outer strands have farther to go and thus receive more of the torque or twisting force	12	whole	component
2222	a cafe [E21] owner [E22] thought up an unlikely beverage that has created a miracle [E11] cure [E12]	0	other	other
2223	we inserted [E21] marks [E22] into the heap profiling [E11] output [E12] programmatically	8	destination	entity
2224	the [E21] actress [E22] went into [E11] cardiac arrest [E12]	0	other	other
2225	the boat [E21] rides [E22] leave from the [E11] harbour [E12] at avoch chugging out into the firth in search of bottle nose dolphins	0	other	other
2226	but a [E21] confederacy [E22] of different [E11] republics [E12] has in many instances existed and flourished for a long time together	15	member	collection
2227	he fumbled at his shirt and pulled out a [E21] wad [E22] of [E11] bank - notes [E12] tied with a string	15	member	collection
2228	new western [E21] customs [E22] moved into the traditional asian [E11] culture [E12]	8	destination	entity
2229	besieged by questions the [E21] girl [E22] started a [E11] blog [E12] to defend herself and to capitalise on her newfound fame	3	product	producer
2230	the [E21] stamp [E22] was inside a [E11] box [E12] for a double pack	18	container	content
2231	he had a huge [E21] zoo [E22] of [E11] animals [E12] savage beasts from the far parts of the world but that was not enough for him	15	member	collection
2232	starring an unforgettable [E21] husk [E22] of lively [E11] hares [E12] the volume is set to nurture the positive presence of loved ones - powerful players in the development of emotive resilience and for the living of dreams	15	member	collection
2233	god i am glad that [E21] car [E22] had [E11] seat belts [E12]	11	component	whole
2234	the [E21] pliers [E22] belong to john [E11] electrician [E12]	6	agency	instrument
2235	this readable [E21] book [E22] is the product of darwin amazing [E11] journey [E12] aboard the beagle	0	other	other
2236	it should also train all public officials and civil servants to refrain from discriminating against this group according to a new [E21] report [E22] by the european affairs [E11] committee [E12]	4	producer	product
2237	the illicit [E21] guns [E22] flow into this [E11] country [E12] through mexican gangs	8	destination	entity
2238	the control [E21] layout [E22] in the cabin comprises [E11] computer displays [E12] traditional control panels and two joysticks for con - trolling the crane arm	11	component	whole
2239	the remainder of this [E21] report [E22] had relation to the [E11] payment [E12] of the loan from the bank	2	topic	message
2240	the bm purchased from stevens in december 1861 a [E21] parcel [E22] of 116 [E11] birds [E12] from various localities including mysol	15	member	collection
2241	a [E21] string [E22] of [E11] pack - ponies [E12] trotted through the pines behind them	15	member	collection
2242	he scored 10 out of 14 performed below his rating at 2474 but still was the [E21] striker [E22] of the [E11] team [E12]	16	collection	member
2243	just like in oyo state obasanjo sired a [E21] clique [E22] of [E11] renegades [E12] who believe that the state treasury is their birthright	15	member	collection
2244	a [E21] factory [E22] for [E11] cars [E12] and spareparts was built in russia	3	product	producer
2245	the new [E21] software [E22] is shipped to the major [E11] distributors [E12]	8	destination	entity
2246	after an hour after lunch break kenny and randy spotted a [E21] herd [E22] of [E11] boars [E12] in a common feeding area	15	member	collection
2247	he puts a driver bit that fits the [E21] screw [E22] in the drill press [E11] chuck [E12]	0	other	other
2248	there was be just sufficient time for him to go there and return before the [E21] boat [E22] had left the [E11] shore [E12]	14	origin	entity
2249	love did not find success initially as he bounced from one therapist to another but eventually found a [E21] therapist [E22] with a [E11] program [E12] that worked for him	5	instrument	agency
2250	the [E21] defendant [E22] was acting from his own [E11] computer [E12] in london	0	other	other
2251	the local [E21] newspaper [E22] keeps new brighton residents informed on various [E11] events [E12] in the city	2	topic	message
2252	the combined [E21] beam [E22] forms a picture using a light [E11] valve [E12]	5	instrument	agency
2253	the [E21] music [E22] was composed by a [E11] musician [E12] who was not known outside his village	4	producer	product
2254	[E21] smoke [E22] from wood [E11] fires [E12] in tutbury castle in nottingham was considered unendurable by eleanor of aquitaine wife of henry ii causing her to move out in 1157	9	cause	effect
2255	those [E21] aliens [E22] travel to the deep [E11] space [E12] in seconds	8	destination	entity
2256	the [E21] user [E22] is cooling a processor with a power usage of 35w using a conventional [E11] heatsink [E12]	5	instrument	agency
2257	the [E21] increase [E22] is caused by the [E11] absorption [E12] of uv radiation by the oxygen and ozone	9	cause	effect
2258	the tray is also used to hold the [E21] cutlery [E22] in a kitchen [E11] drawer [E12]	18	container	content
2259	the court sent the [E21] drug addict [E22] into [E11] hibernation [E12]	0	other	other
2260	another small [E21] devision [E22] of [E11] archers [E12] was sent towards gots to inforse united army	15	member	collection
2261	the group made the [E21] cover [E22] of rolling stone [E11] magazine [E12] on march 29 1973 3 months after this was released	12	whole	component
2262	they show that substantial [E21] intelligence [E22] was gained from pocket [E11] litter [E12] materials found on detainees when they were captured	14	origin	entity
2263	on wednesday high speed two a government - backed [E21] company [E22] of engineers and experts who have drawn up the [E11] proposals [E12] gave their report to adonis	3	product	producer
2264	to pass the time he put a [E21] penny [E22] into two different coin - operated weight [E11] machines [E12] and got readings of 106 pounds and 200 pounds	8	destination	entity
2265	their [E21] texts [E22] made reference to ancient [E11] civilisation [E12] like atlantis	2	topic	message
2266	take medicine to reduce sneezing and [E21] coughing [E22] from [E11] allergies [E12]	9	cause	effect
2267	we had breakfast and the [E21] chai [E22] was in a [E11] glass [E12] which i found a little strange	18	container	content
2268	multi - keypad [E21] devices [E22] are added into upcoming at t [E11] phones [E12]	8	destination	entity
2269	many of the [E21] ingredients [E22] in a gourmet [E11] basket [E12] are vaguely familiar but they have been taken to the ultimate level in luxury	18	container	content
2270	a [E21] device [E22] consisting of fixed and moving [E11] parts [E12] that modifies mechanical energy and transmits it in a more useful form	11	component	whole
2271	as discussed in the [E21] literature [E22] several experimental [E11] problems [E12] have not been solved	2	topic	message
2272	the safety [E21] valve [E22] of the first [E11] tank [E12] was actuated after 16 min and 27 s while the safety valve of the second tank was actuated after 16 min and 53 s	12	whole	component
2273	[E21] authors [E22] use a radiobuttongroup [E11] control [E12] for this purpose	5	instrument	agency
2274	200000 [E21] doses [E22] of smallpox vaccine have been shipped to 35 [E11] states [E12]	8	destination	entity
2275	[E21] ferrets [E22] in a [E11] sack [E12] show more politesse	18	container	content
2276	in this slideshow images and quotes by [E21] artists [E22] from past [E11] seasons [E12] of art : 21 are juxtaposed to create a portrait of architecture in contemporary art	14	origin	entity
2277	the [E21] urine [E22] was drained into the urine [E11] bag [E12]	8	destination	entity
2278	showing interest in something is a large step towards [E21] happiness [E22] after [E11] depression [E12]	0	other	other
2279	the green [E21] suitcase [E22] was inside a larger tan [E11] suitcase [E12] which also contained a set of baby rosary beads a religious picture a picture of a 5 - year - old girl and a card that read birthday prayer	18	container	content
2280	by now my [E21] friends [E22] are familiar with my almost english [E11] obsession [E12] with toast	0	other	other
2281	two [E21] plants [E22] were producing cold - smoked [E11] salmon [E12] the third plant was producing semi - preserved herring and the fourth plant was producing caviar	3	product	producer
2282	the [E21] charges [E22] originated in an attempted [E11] blackmail [E12] against moti a constitutional lawyer and australian citizen in vanuatu in 1997 - 98	0	other	other
2283	the beatles 1967 album sgt pepper lonely hearts club band has a widely - recognized [E21] album [E22] [E11] cover [E12] which depicts several dozen celebrities and other images	11	component	whole
2284	[E21] audiences [E22] are dragged into troi counseling [E11] sessions [E12]	8	destination	entity
2285	the fins extend beyond the [E21] hull [E22] of the [E11] vessel [E12] below the waterline and alter their angle of attack depending upon heel angle of the vessel	12	whole	component
2286	the [E21] passenger [E22] was placed into a small [E11] room [E12] before being transported to harborview medical center for treatment	8	destination	entity
2287	they went to the mall where my [E21] wallet [E22] was locked in a [E11] safe [E12] that very few people knew how to open but they persevered	18	container	content
2288	the fragment that first caught the eye of stais was one of the corroded inscribed [E21] plates [E22] that is an integral part of the antikythera [E11] mechanism [E12] as the device later came to be called	12	whole	component
2289	the index finger was placed inside a normal [E21] outfielder [E22] [E11] glove [E12] but it seemed placed at an angle where it has a difficult time assisting in the closing of the glove around the ball	5	instrument	agency
2290	the [E21] electricity [E22] used for distillery [E11] operations [E12] has been estimated at 12 9 kwh tonne cane with a best available technology rate of 9 6 kwh tonne cane	6	agency	instrument
2291	researchers placed the compound in a [E21] tube [E22] which then was put inside a [E11] magnet [E12]	8	destination	entity
2292	generally it appears that most of the [E21] damage [E22] was caused by the winds and the rough [E11] seas [E12]	9	cause	effect
2293	[E21] radiology [E22] is the branch or specialty of medicine that deals with the study and application of [E11] imaging technology [E12]	0	other	other
2294	world practices have shown that often local authorities are quicker to respond to the natural [E21] disasters [E22] caused by the climate [E11] change [E12]	9	cause	effect
2295	earthly powers is a meta - novel then an unexpected [E21] masterpiece [E22] by a mediocre [E11] novelist [E12]	4	producer	product
2296	this is usually accomplished by placing the [E21] ball [E22] in a wire [E11] basket [E12] or container that substantially conforms to the shape of the ball	18	container	content
2297	there are four locations of this restaurant owned by the buckley [E21] company [E22] of dublin [E11] butchers [E12]	0	other	other
2298	the lower [E21] house [E22] was composed of elected [E11] representatives [E12]	15	member	collection
2299	therefore a different method is used involving a condom some [E21] strawberry [E22] [E11] syrup [E12] and a piece of 1 2 aluminium plating not as kinky as it sounds	13	entity	origin
2300	the funds raised through this appeal have a direct impact on the people affected by the severe [E21] devastations [E22] caused by the [E11] storms [E12]	9	cause	effect
2301	the popcorn [E21] truck [E22] was improvised by an armenian cabinet [E11] maker [E12] who came here in 1914 to escape turkish massacres	4	producer	product
2302	every morning night we have a [E21] psittacosis [E22] of green [E11] parrots [E12] doing a couple of loops around our house	15	member	collection
2303	the [E21] book [E22] by the death - march [E11] survivor [E12] constitutes the basis of the case	4	producer	product
2304	the [E21] harness [E22] was in a [E11] chest [E12]	0	other	other
2305	the [E21] drug [E22] release from the [E11] microcapsules [E12] was diffusion controlled	14	origin	entity
2306	the r b [E21] singer [E22] has issued a [E11] statement [E12] expressing remorse over what transpired and saying he is seeking counselling	3	product	producer
2307	as the group ventures deeper into the forest the eerie [E21] realm [E22] unleashes its [E11] spirits [E12] unto the intruders killing them one by one	0	other	other
2308	the [E21] chairman [E22] of the [E11] political party [E12] or the independent primary candidate entitled to representatives as appropriate must provide a notice of authorization	16	collection	member
2309	whenever we try a new butcher we always buy the [E21] butcher [E22] [E11] sausage [E12] first	3	product	producer
2310	this was demonstrated for a [E21] servomotor [E22] driven - robot [E11] arm [E12] using a computer simulation	12	whole	component
2311	preventing [E21] stream [E22] and riverbank [E11] erosion [E12] is one of the main focuses in riparian protection and restoration	0	other	other
2312	the [E21] film [E22] star writer and [E11] director [E12] tommy wiseau has claimed it to be a black comedy but other actors involved in the production believe it was supposed to be a melodramatic romance	4	producer	product
2313	his graduation [E21] thesis [E22] supplied valuable [E11] background information [E12] on the subject of the duel	2	topic	message
2314	his [E21] career [E22] was most recently summarised in john bray [E11] biography [E12] of gallienus	1	message	topic
2315	its [E21] collections [E22] illustrate admirably the [E11] natural history [E12] archeology and art of southern india	2	topic	message
2316	[E21] outbreaks [E22] caused by the oral vaccine live [E11] virus [E12] have happened before	9	cause	effect
2317	he took a [E21] ring [E22] [E11] folder [E12] and a pad of paper suitably punched to fit the ring folder	12	whole	component
2318	in tele - operation a human [E21] operator [E22] manipulates a control [E11] stick [E12] to generate a command signal so that a robot performs a specified task	5	instrument	agency
2319	the site contained photos of female celebrities exposing their [E21] belly [E22] [E11] buttons [E12]	11	component	whole
2320	despite being a fan of 1860 munich he ended up playing for the youth [E21] squad [E22] of their [E11] rivals [E12] bayern munich in 1959	15	member	collection
2321	[E21] results [E22] from this testing were presented in a previous technical progress [E11] report [E12] for this project	1	message	topic
2322	the [E21] programmes [E22] explored britain favourite [E11] games [E12] across a century of childhood	2	topic	message
2323	on sunday afternoon [E21] passengers [E22] on the united flight were leaving the [E11] airport [E12] after being taken to a room there for about three hours	14	origin	entity
2324	the [E21] compromise [E22] resolved the crisis through a series of secret [E11] negotiations [E12] involving republican and democratic politicians and various interest groups	9	cause	effect
2325	[E21] men [E22] work inside a [E11] caisson [E12] while excavating for bridge foundations	0	other	other
2326	in other words when the [E21] teacher [E22] is the source of the [E11] information [E12] the learning path tends to be teacher - to - learner	13	entity	origin
2327	several merry answers were made to my question which entertained us till bed time and filled my mind with a [E21] huddle [E22] of [E11] ideas [E12]	15	member	collection
2328	a passenger was taken into custody after trying to bring a [E21] suitcase [E22] full of [E11] cocaine [E12] onto a plane at philadelphia international airport	17	content	container
2329	a [E21] man [E22] who absconded from a [E11] hospital [E12] in abergavenny has been found by police	14	origin	entity
2330	unlike our expectation this [E21] religion [E22] is spreading faster into the [E11] country [E12]	8	destination	entity
2331	this [E21] book [E22] approaches [E11] painting [E12] in a traditional manner with an extreme sensitivity to light and texture	2	topic	message
2332	an initial phase 1 [E21] packet [E22] arrived from an unrecognized peer [E11] gateway [E12]	14	origin	entity
2333	after wrapping him in a light blanket they placed the [E21] infant [E22] in the [E11] cradle [E12] his father had carved for him	8	destination	entity
2334	the [E21] nurse [E22] wields the [E11] scalpel [E12]	5	instrument	agency
2335	[E21] mosquitoes [E22] are spreading into new [E11] places [E12] bringing malaria and dengue fever with them	8	destination	entity
2336	beginning in 1939 the [E21] factory [E22] passenger [E11] cars [E12] were sold under the moskvitch muscovite brand	3	product	producer
2337	the [E21] bathtub [E22] was full of [E11] books [E12] and extra space became paramount	17	content	container
2338	zhao guoxiang in his [E21] speech [E22] pointed out that this [E11] competition [E12] is an important measure for the cultivation of academic atmosphere	2	topic	message
2339	the fine powder was loaded into a rubber bag of 3 4 diameter and the [E21] bag [E22] was contained in a stainless or plastic [E11] sheath [E12]	18	container	content
2340	this absorbency is important in a [E21] candle [E22] because the [E11] wick [E12] needs to absorb liquid wax and move it upward while the candle is burning	11	component	whole
2341	the light [E21] combustibles [E22] are dropped in to a [E11] bunker [E12] as the combustible fuel for use in the steam boiler for generation of steam	8	destination	entity
2342	an aborted 7 - month - old [E21] fetus [E22] was found in a gift [E11] box [E12] under a christmas tree	18	container	content
2343	frequently the [E21] author [E22] departs from an [E11] explanation [E12] of what has transpired and the facts and forces pertaining to the action	0	other	other
2344	in this constitution the [E21] people [E22] was the source of all [E11] powers [E12] but it exercised none	13	entity	origin
2345	the predominant mixing action is to shear the mixing compound between the [E21] rotors [E22] of the [E11] mixer [E12] and the distance between the rotors is less than the rotor diameter	12	whole	component
2346	the [E21] band [E22] performs with a high level of [E11] musicality [E12] energy and spirit while combining sensitive group interplay with dynamic solo improvisations	0	other	other
2347	the [E21] glass bottle [E22] was contained in a [E11] wire mesh basket [E12] in case of explosion	18	container	content
2348	the [E21] installation [E22] powered a 100 horsepower 75 kw synchronous [E11] motor [E12] at telluride	6	agency	instrument
2349	merolchazzar the high - priest muttered something about the anger of the gods at the toleration shown to a [E21] sect [E22] of impious [E11] heretics [E12] who ate pigeons broiled whereas said he our religion commands us to eat them roasted	15	member	collection
2350	the [E21] process [E22] builds many [E11] features [E12] into the product that translate into benefits for you	0	other	other
2351	a shirtless [E21] farmer [E22] toils to plow the soil with a [E11] hand - cultivator [E12] while his wife quietly follows with seeds for the freshly turned earth	5	instrument	agency
2352	the latter [E21] course [E22] explained the biological [E11] phenomena [E12] in a mathematical way	2	topic	message
2353	the [E21] flat [E22] has a fully equipped kitchen bbq two [E11] bathrooms [E12] internet sky and an indoor pool	11	component	whole
2354	[E21] fish [E22] gather in a [E11] shoal [E12] a shallow place in a river or lake	16	collection	member
2355	where a worker works in a [E21] factory [E22] for more than nine [E11] hours [E12] in any day or for more than forty - eight hours in any week he shall be entitled to wages at the rate of twice his ordinary rate of wages	0	other	other
2356	they raided a house behind mustapha residence and seized a [E21] cache [E22] of [E11] arms [E12] weapons and explosives	15	member	collection
2357	the [E21] work [E22] is rooted in an [E11] effort [E12] to demonstrate commonality between the arts by focusing on classical rhetoric as the main discursive agency	0	other	other
2358	republican senators hammered white house science officials about the [E21] emails [E22] leaked from prominent climate [E11] scientists [E12] two weeks ago	14	origin	entity
2359	thermocerin is a powerful fat [E21] burner [E22] that works with a combination of natural [E11] herbs [E12] such as white and green tea capsaicin and caffeine	0	other	other
2360	peter wayner a [E21] technology [E22] [E11] writer [E12] struggles with how to respond to the widespread piracy of his books online	0	other	other
2361	even the [E21] hinges [E22] of the [E11] refrigerator [E12] are hidden to provide a clean edged look	12	whole	component
2362	so solar thermal power generation works essentially the same as generation from fossil fuels except that instead of using steam produced from the combustion of fossil fuels the [E21] steam [E22] is produced by the [E11] heat [E12] collected from sunlight	9	cause	effect
2363	since we see an [E21] array [E22] of spectral [E11] colors [E12] it led him to the conclusion that color is a perceptual experience that depends on the wavelength of the light	15	member	collection
2364	but the [E21] problem [E22] requires a broader [E11] solution [E12] - one that is consistent with the new american commitment to cross - border cooperation	0	other	other
2365	the size of the [E21] assemblies [E22] grows from the byssus substrate [E11] interface [E12] to the transition layer	0	other	other
2366	virgin spaceship takes [E21] visitors [E22] into [E11] suborbital space [E12]	8	destination	entity
2367	david and i have the same vision for our [E21] kennel [E22] of [E11] dogs [E12] and share the same philosophy in what we want our labradors to represent	15	member	collection
2368	the street outside the side entrance was decked however with three limousines double - parked and a [E21] squad [E22] of motorcycle [E11] policemen [E12] stood at the door	15	member	collection
2369	the production of [E21] rice [E22] [E11] spirits [E12] in south china such as the well - known guiling shanhua spirit kept using the same method described above until the first half of this century	13	entity	origin
2370	the [E21] software [E22] creates pictures using random [E11] algorithms [E12] and prints them in sections on multiple pages which can be trimmed and assembled to fashion large posters	5	instrument	agency
2371	[E21] autonomic imbalance [E22] is one of the multifactorial causes of essential [E11] hypertension [E12] currently	10	effect	cause
2372	sitting on wooden benches in strong concealed positions the enemy machine [E21] gunners [E22] tore the platoon to shreds with their murderous [E11] weapons [E12]	5	instrument	agency
2373	toda has established himself as the world foremost [E21] folder [E22] of paper [E11] planes [E12]	3	product	producer
2374	the [E21] exhibition [E22] explores the [E11] ideas [E12] and beliefs of people in the middle ages	2	topic	message
2375	narrative [E21] identity [E22] takes part in the story [E11] movement [E12] in the dialectic between order and disorder	0	other	other
2376	again you make professional [E21] judgements [E22] regarding their relative [E11] value [E12]	2	topic	message
2377	some nails are more difficult to remove than others from the [E21] shank [E22] of the [E11] shoe [E12]	12	whole	component
2378	he kept collecting those [E21] book [E22] [E11] titles [E12] and sent them to me for our next reading list	11	component	whole
2379	the following [E21] discussion [E22] centered mainly around the [E11] issue [E12] of photographing children	2	topic	message
2380	it was the only living thing in sight except for a stationary [E21] cloud [E22] of hysterical [E11] gnats [E12] suspended in the heat above the road	15	member	collection
2381	as i move closer to the kitchen the steady [E21] hum [E22] of the [E11] refrigerator [E12] grows stronger	9	cause	effect
2382	he changed perspective cricketers view on role of wicket [E21] keeper [E22] in the [E11] team [E12]	16	collection	member
2383	i have long been an ardent admirer user and buyer of the [E21] knitwear [E22] produced by this excellent [E11] company [E12] based in the small borders town of hawick	4	producer	product
2384	to strengthen if needed maybe some sinister reference to the [E21] pea [E22] having got out from under the [E11] mattress [E12]	14	origin	entity
2385	the real [E21] output [E22] per capita is running into inherent [E11] barriers [E12]	0	other	other
2386	fatty [E21] acid [E22] and phospholipid chlorohydrins cause cell stress and endothelial [E11] adhesion [E12]	10	effect	cause
2387	nuclear [E21] material [E22] of trypanosoma brucei is imported into the [E11] mitochondria [E12]	8	destination	entity
2388	lately even women inject [E21] steroids [E22] into their [E11] muscles [E12]	8	destination	entity
2389	the earth was the center of the universe and the [E21] sky [E22] was enclosed in a [E11] dome [E12]	0	other	other
2390	the enemy combatant [E21] case [E22] has moved into [E11] civilian courts [E12]	8	destination	entity
2391	it is the [E21] story [E22] of a [E11] teenager [E12] who finds himself floating on a raft down the mississippi river with an escaping slave	2	topic	message
2392	they are a collection of [E21] standards [E22] defining the allowed [E11] formats [E12] of compact discs	2	topic	message
2393	strora enso has a wide [E21] range [E22] of white envelope [E11] papers [E12] developed for excellent runnability and printability	15	member	collection
2394	the origin of a [E21] cancer [E22] is from a single [E11] cell [E12]	14	origin	entity
2395	i had a [E21] nest [E22] of garter [E11] snakes [E12] in the crack between the sidewalk and foundation last year	15	member	collection
2396	the old geological [E21] theory [E22] explained [E11] mountains [E12] as wrinkles made by the earth shrinking as it cools down	2	topic	message
2397	our [E21] cutter [E22] has a [E11] staysail [E12] on a furler	11	component	whole
2398	my [E21] mint julep [E22] was in a [E11] glass [E12] i still own	18	container	content
2399	the contaminated buildings that were buried have leaked [E21] radiation [E22] into the [E11] soil [E12]	8	destination	entity
2400	another shows a [E21] worker [E22] with a [E11] cigarette [E12] dangling from his mouth a lunch box popping out from under a well - muscled arm	5	instrument	agency
2401	when leaving on the walk our guide gave one of our group a [E21] bottle [E22] with twenty [E11] re - hydration tablets [E12] in it	17	content	container
2402	he accidentally dropped the [E21] file [E22] into the wrong [E11] folder [E12]	8	destination	entity
2403	the new [E21] cigarettes [E22] cause headaches and [E11] nausea [E12] and contain dangerous chemicals	10	effect	cause
2404	the method examines the [E21] hypothesis [E22] [E11] stack [E12] of the decoder during recognition and picks the most likely terms before they are pruned	16	collection	member
2405	bangladesh has urged india to do away with [E21] visas [E22] for [E11] travel [E12] between the two neighbours to boost trade	0	other	other
2406	a canadian [E21] doctor [E22] cured me with only a [E11] massage [E12]	5	instrument	agency
2407	this past september the convicted [E21] burglar [E22] escaped from an open [E11] prison [E12]	14	origin	entity
2408	i made sure that the end could still slide freely over the [E21] dowel [E22] [E11] rod [E12]	0	other	other
2409	he put a [E21] gallon [E22] into his [E11] cart [E12] and walked back to the front of the store	8	destination	entity
2410	they were a loose [E21] confederacy [E22] of various arab [E11] lineages [E12] who were forged together in the eighteenth century by a common way of life and amalgamated in the twentieth century under their famous shaykh sir ali al - tom 1874 - 1937	15	member	collection
2411	local [E21] legend [E22] tells of a [E11] man [E12] unjustly hanged and a grave where no grass will grow	2	topic	message
2412	it was noted that this [E21] policy [E22] had been considered at the last [E11] meeting [E12] of the policy and procedure review	1	message	topic
2413	[E21] billionaires [E22] make up india [E11] rich list [E12]	16	collection	member
2414	an air [E21] freshener [E22] is constructed from [E11] parts [E12] to make a model of an object from everyday life eg an airplane insect or bird	11	component	whole
2415	as the driver passed venne one of the hooks caught the cyclist dragging him under the [E21] wheels [E22] of the [E11] truck [E12]	12	whole	component
2416	people used to throw [E21] coins [E22] into this [E11] fountain [E12]	8	destination	entity
2417	the [E21] military [E22] uses [E11] sandbags [E12] for field fortifications or as a temporary measure to protect civilian structures	5	instrument	agency
2418	the [E21] prophet [E22] was put into a vaulted [E11] cell [E12] in a dungeon where he remained a long time	8	destination	entity
2419	peg bags are the medium sized bags that hang in the candy [E21] isle [E22] of the [E11] store [E12]	12	whole	component
2420	on the hour the [E21] clock [E22] plays a [E11] melody [E12] with motion	10	effect	cause
2421	for example a [E21] technology [E22] [E11] manufacturer [E12] undertook a seven - year 200 million human resources outsourcing effort	0	other	other
2422	nurses [E21] militancy [E22] stemmed from two different kinds of [E11] experiences [E12]	9	cause	effect
2423	an i - button is a globally unique [E21] computer chip [E22] enclosed in a 16mm [E11] steel case [E12]	18	container	content
2424	four hours earlier the [E21] electrician [E22] injured his eye with the blunt [E11] end [E12] of a screwdriver	5	instrument	agency
2425	he was shocked to find the [E21] mixes [E22] were in a [E11] box [E12] in his garage that was in mortal danger because rats had used it for nesting	18	container	content
2426	this [E21] publication [E22] is supported by a [E11] grant [E12] from merck	0	other	other
2427	a simple dc [E21] motor [E22] has a [E11] coil [E12] of wire that can rotate in a magnetic field	11	component	whole
2428	the human psyche is seen to be a [E21] confederation [E22] of various [E11] aspects [E12] eg cognition affection conation	15	member	collection
2429	nails grow out of deep folds in the [E21] skin [E22] of the [E11] fingers [E12] and toes	12	whole	component
2430	the [E21] plane [E22] took off westbound from the small airport southernmost [E11] runway [E12] shortly before 6 p m	14	origin	entity
2431	the [E21] pollution [E22] from animal [E11] factories [E12] is also destroying parts of the world oceans	9	cause	effect
2432	it is a shady retreat close to a [E21] chain [E22] of shallow [E11] ponds [E12] near the lake shore	15	member	collection
2433	but o brien was proud of how his [E21] team [E22] finished a difficult [E11] season [E12]	0	other	other
2434	the [E21] aircraft [E22] is landing into the [E11] sea [E12]	8	destination	entity
2435	as a result of this consolidation the [E21] area [E22] comprised of these [E11] villages [E12] is now called kalbach but each village still has its own identity on a map	11	component	whole
2436	the [E21] achievements [E22] of michael phelps in the pool proved to be a major [E11] talking point [E12] for the riders	0	other	other
2437	a remarkable [E21] combination [E22] of favourable [E11] circumstances [E12] saw the technology progress from the innovation phase - its trial in prototype form - through to adoption and widespread use in only a few years	0	other	other
2438	the nnt and nnh are useful indices to describe the trade - off between the benefit and the [E21] harm [E22] produced by a new [E11] treatment [E12]	9	cause	effect
2439	however there are [E21] fish [E22] with [E11] lungs [E12] and fish without swim bladders	11	component	whole
2440	the eleventh [E21] chapter [E22] is devoted entirely to [E11] architecture [E12]	2	topic	message
2441	[E21] acne [E22] is caused by [E11] clogging [E12] of sebaceous oil producing glands on the skin	9	cause	effect
2442	once the [E21] list [E22] of relevant [E11] patents [E12] appears clicking on the patent number brings up the entire patent	15	member	collection
2443	in one of cinema earliest and most famous screenings the [E21] crowd [E22] ran away from the [E11] theatre [E12] after an approaching train appeared	14	origin	entity
2444	they infiltrated here and there provoking the russian [E21] military [E22] to liberate region after region with [E11] bombs [E12] and artillery	5	instrument	agency
2445	electroconvulsive [E21] therapy [E22] has been depicted in several fictional and semi - fictional [E11] films [E12] books and songs	1	message	topic
2446	the [E21] muscularis [E22] of the [E11] stomach [E12] is thicker than that elsewhere	12	whole	component
2447	cordgo has developed a nifty little headphone winder to prevent your [E21] headphone [E22] [E11] cords [E12] from tangling as you as you move about during the day	11	component	whole
2448	of course the proble is christmas just passed so i have got a brand new [E21] pile [E22] of unread [E11] books [E12] to contend with	15	member	collection
2449	this ordinance was a result of the [E21] bond [E22] of profit [E11] agents [E12] getting angry over the recent expansion of the broward county pretrial program	0	other	other
2450	the current swiss confederation was created in 1802 as a [E21] confederation [E22] of various multi - ethnic [E11] cantons [E12] which all have their own characteristics	15	member	collection
2451	the [E21] table [E22] summarises the [E11] results [E12] for the remaining 567 women	11	component	whole
2452	no water enters the inside of the dishwasher and the [E21] motor [E22] makes a [E11] sound [E12] as if under strain	10	effect	cause
2453	the vessel went down in a typhoon and the [E21] man [E22] was discovered inside a cork [E11] buffer [E12] used to prevent damage to the ship during docking	0	other	other
2454	the approved fireworks exhibition [E21] rules [E22] involve stricter display [E11] guidelines [E12]	2	topic	message
2455	my [E21] evidence [E22] from two [E11] weeks [E12] ago proves the situation has changed from the time of their evidence	14	origin	entity
2456	this comprehensive [E21] book [E22] discusses both the human and the natural [E11] history [E12] of the islands of california	2	topic	message
2457	metals on the other hand reflect these radio waves a characteristic very cleverly put to use in the [E21] walls [E22] of the [E11] microwave [E12] such that no waves escape	12	whole	component
2458	the [E21] spring [E22] of the [E11] gravimeter [E12] must extend some more to accommodate the larger weight	12	whole	component
2459	walking trails fire pit and a tree [E21] fort [E22] in the [E11] woods [E12] have encouraged him to spend time outside	0	other	other
